id,average_rating,num_votes,is_adult
1292,7.1,114,False
1293,6.7,16840,False
1294,7.4,3039,False
1295,7.7,283419,False
1296,5.2,108556,False
1297,3.7,8088,False
1298,8.2,5120,False
1299,6.5,13960,False
1300,6.5,76463,False
1301,5.2,44,False
1302,6.1,3167,False
1303,5.3,125,False
1304,7.5,122817,False
1305,7.2,16,False
1306,6.4,1760,False
1307,7.7,42,False
1308,6.8,42408,False
1309,6.2,6515,False
1310,6.5,91795,False
1311,4.5,4501,False
1312,5.3,2201,False
1313,7.0,2184,False
1314,5.4,104,False
1315,5.9,78,False
1316,5.2,113,False
1317,7.5,1615,False
1318,6.4,486,False
1319,5.4,1611,False
1320,7.4,1353,False
1321,6.8,72,False
1322,6.5,84,False
1323,6.3,20,False
1324,5.6,9,False
1325,6.9,343,False
1326,6.1,447,False
1327,4.2,17,False
1328,8.2,72468,False
1329,7.6,16,True
1330,3.1,5995,False
1331,7.5,976,False
1332,4.2,265,False
1333,6.9,1088,False
1334,3.9,6398,False
1335,5.8,768,False
1336,5.3,3325,False
1337,5.8,3215,False
1338,6.6,9,False
1339,5.1,6419,False
1340,7.0,2260,False
1341,5.6,1581,False
1342,3.4,37674,False
1343,6.6,29458,False
1344,7.1,183,False
1345,5.6,7093,False
1346,6.8,285,False
1347,7.1,808,False
1348,4.9,2193,False
1349,5.8,18383,False
1350,7.6,201,False
1351,5.9,12867,False
1352,7.0,363002,False
1353,5.8,90371,False
1354,7.5,1034,False
1355,8.2,16756,False
1356,7.7,18644,False
1357,4.4,2429,False
1358,6.8,5875,False
1359,4.8,581,False
1360,6.8,100,False
1361,7.9,1935,False
1362,7.2,487,False
1363,6.0,4687,False
1364,6.3,59,False
1365,8.6,352,False
1366,7.4,108,False
1367,7.5,6888,False
1368,6.5,51,False
1369,5.7,590,False
1370,5.5,3841,False
1371,5.7,6423,False
1372,5.7,7582,False
1373,7.3,190107,False
1374,8.4,31,False
1375,6.0,6,False
1376,6.3,419,False
1377,6.7,62,False
1378,6.9,405,False
1379,8.6,7,False
1380,6.8,227,False
1381,4.6,82,False
1382,8.1,187,False
1383,6.0,48,False
1384,8.0,7,False
1385,7.6,1722,False
1386,7.0,53,False
1387,6.3,20,False
1388,5.7,30086,False
1389,7.3,38,False
1390,6.5,3674,False
1391,7.7,196,False
1392,6.5,4377,False
1393,6.2,6,False
1394,5.1,848,False
1395,5.9,1353,False
1396,4.2,578,False
1397,7.0,49187,False
1398,7.1,1141,False
1399,7.0,123,False
1400,6.0,1293,False
1401,5.7,259,False
1402,5.5,45465,False
1403,6.3,144,False
1404,7.0,8,False
1405,7.1,1645,False
1406,7.6,230101,False
1407,6.9,171461,False
1408,7.0,1157,False
1409,4.7,2161,False
1410,5.6,172,False
1411,6.2,564,False
1412,6.6,133769,False
1413,8.1,32,False
1414,6.8,32,False
1415,2.5,1475,False
1416,7.7,97751,False
1417,5.4,4568,False
1418,6.1,28191,False
1419,9.3,6,False
1420,7.4,313276,False
1421,7.3,11,False
1422,6.5,768,False
1423,8.5,31416,False
1424,6.1,2032,False
1425,7.3,5203,False
1426,8.3,18,False
1427,5.1,16,False
1428,8.6,21391,False
1429,7.3,251,False
1430,6.4,1135,False
1431,6.5,76769,False
1432,5.4,140273,False
1433,7.4,12863,False
1434,7.1,458,False
1435,6.7,161381,False
1436,5.1,987,False
1437,7.0,435,False
1438,7.2,291,False
1439,7.5,15379,False
1440,7.7,12387,False
1441,6.1,120260,False
1442,6.5,11,False
1443,7.2,335,False
1444,8.0,345,False
1445,6.4,51336,False
1446,6.7,233,False
1447,6.2,807,False
1448,3.1,355,False
1449,7.7,245,False
1450,5.6,32295,False
1451,6.4,117,False
1452,5.9,4019,False
1453,2.6,272,False
1454,5.8,47708,False
1455,5.3,47,False
1456,6.0,7,False
1457,6.7,164519,False
1458,7.7,3009,False
1459,6.7,81462,False
1460,7.3,2163,False
1461,8.2,5,False
1462,3.3,236,False
1463,6.6,6121,False
1464,8.6,27876,False
1465,5.0,852,False
1466,3.6,7018,False
1467,8.0,21061,False
1468,8.0,510,False
1469,6.2,664,False
1470,4.2,39,False
1471,6.3,116,False
1472,4.0,206,False
1473,7.2,299,False
1474,7.0,76358,False
1475,6.8,1536,False
1476,5.6,16335,False
1477,6.4,618,False
1478,4.2,2543,False
1479,7.2,10,False
1480,7.3,7,False
1481,7.5,149,False
1482,5.0,24,False
1483,3.0,265,False
1484,6.6,568,False
1485,4.1,183,False
1486,5.4,255,False
1487,6.0,115,False
1488,6.9,11779,False
1489,4.5,4914,False
1490,6.5,1816,False
1491,5.4,606,False
1492,8.8,373,False
1493,5.2,10265,False
1494,7.3,785,False
1495,7.6,261959,False
1496,7.1,5856,False
1497,4.9,1202,False
1498,7.5,4702,False
1499,6.3,8710,False
1500,6.0,172,False
1501,7.0,1879,False
1502,6.4,5065,False
1503,7.8,324477,False
1504,5.5,2441,False
1505,8.0,39950,False
1506,5.5,791,False
1507,7.8,12,False
1508,5.9,228,False
1509,4.7,23,False
1510,7.7,692,False
1511,7.4,2821,False
1512,6.7,231827,False
1513,6.2,153620,False
1514,5.8,131999,False
1515,5.8,203,False
1516,7.7,67,False
1517,4.8,102,False
1518,6.8,5502,False
1519,7.4,687,False
1520,5.2,245,False
1521,6.2,89,False
1522,8.5,1053,False
1523,5.6,2691,False
1524,6.8,351,False
1525,4.9,125,False
1526,5.0,10521,False
1527,3.9,115,False
1528,5.8,129,False
1529,6.4,1998,False
1530,7.3,1883,False
1531,7.2,16185,False
1532,4.8,1795,False
1533,7.0,7080,False
1534,7.5,47,False
1535,5.4,4463,False
1536,6.1,339,False
1537,8.3,4066,False
1538,7.3,2553,False
1539,4.7,751,False
1540,6.1,3848,False
1541,7.0,16540,False
1542,5.5,1237,False
1543,4.3,634,False
1544,7.9,3269,False
1545,6.8,31,False
1546,5.8,57,False
1547,7.5,35,False
1548,6.4,386,False
1549,6.1,7280,False
1550,7.3,766,False
1551,6.8,528,False
1552,5.6,1267,False
1553,6.8,189,False
1554,6.8,83,False
1555,6.0,1042,False
1556,7.6,3997,False
1557,6.5,347,False
1558,7.6,45671,False
1559,6.2,4940,False
1560,6.6,2772,False
1561,7.2,270,False
1562,7.4,785,False
1563,7.5,52,False
1564,6.0,1379,False
1565,8.0,9,False
1566,7.4,21083,False
1567,7.7,11790,False
1568,6.8,731,False
1569,5.7,66578,False
1570,7.3,663,False
1571,7.1,141417,False
1572,7.2,189370,False
1573,6.7,7,False
1574,6.4,57622,False
1575,7.6,632,False
1576,7.5,76081,False
1577,6.4,78,False
1578,7.1,168,False
1579,6.9,253,False
1580,5.9,5567,False
1581,7.1,291,False
1582,3.6,566,False
1583,8.2,22,False
1584,6.7,28240,False
1585,5.8,1185,False
1586,5.6,40880,False
1587,6.4,42834,False
1588,5.6,982,False
1589,6.9,53533,False
1590,6.0,69698,False
1591,7.1,812,False
1592,5.0,256,False
1593,5.7,207,False
1594,7.5,12831,False
1595,7.2,13,False
1596,5.1,147,False
1597,6.5,10112,False
1598,5.5,98957,False
1599,5.3,24529,False
1600,6.7,909,False
1601,5.8,1273,False
1602,5.4,301,False
1603,7.4,1182,False
1604,6.5,112891,False
1605,3.9,204,False
1606,5.5,389,False
1607,6.1,7,False
1608,9.0,27206,False
1609,7.1,24734,False
1610,7.5,76718,False
1611,5.7,526,False
1612,6.9,10589,False
1613,5.7,481,False
1614,6.4,2344,False
1615,4.7,339,False
1616,5.2,18812,False
1617,5.3,4990,False
1618,6.9,789,False
1619,4.9,269,False
1620,6.2,733,False
1621,7.7,22,False
1622,6.3,4025,False
1623,4.2,370,False
1624,5.1,43215,False
1625,5.0,2800,False
1626,7.1,22807,False
1627,7.3,1555,False
1628,7.1,1131,False
1629,7.2,906,False
1630,7.0,11779,False
1631,6.6,216,False
1632,5.2,2138,False
1633,7.4,29,False
1634,3.1,124,False
1635,5.4,26826,False
1636,2.2,55,False
1637,5.2,242,False
1638,7.8,15887,False
1639,7.5,410474,False
1640,3.3,926,False
1641,8.1,102,False
1642,4.4,2057,False
1643,4.4,724,False
1644,4.2,830,False
1645,7.4,806,False
1646,6.7,240,False
1647,6.1,351,False
1648,5.1,39,False
1649,5.0,1704,False
1650,5.7,124,False
1651,7.0,64,False
1652,6.1,2336,False
1653,6.2,1312,False
1654,4.6,1457,False
1655,6.2,87,False
1656,7.3,517,False
1657,7.6,924,False
1658,5.6,376,False
1659,3.3,6544,False
1660,6.5,92060,False
1661,6.4,1526,False
1662,6.4,170691,False
1663,5.6,2195,False
1664,7.4,6867,False
1665,5.3,846,False
1666,6.3,3475,False
1667,8.2,5946,False
1668,6.5,205513,False
1669,7.4,1011,False
1670,5.8,4756,False
1671,7.6,4038,False
1672,4.7,4058,False
1673,6.9,220,False
1674,4.9,190,False
1675,5.3,225237,False
1676,4.3,4497,False
1677,7.2,130,False
1678,5.5,1207,False
1679,5.5,7098,False
1680,7.1,12638,False
1681,6.6,1110,False
1682,7.6,874,False
1683,7.2,108,False
1684,6.7,19841,False
1685,7.7,31496,False
1686,6.5,8323,False
1687,7.6,45,False
1688,6.9,156,False
1689,6.4,65,False
1690,6.3,10629,False
1691,5.6,3709,False
1692,7.1,12692,False
1693,7.7,1050,False
1694,4.6,8024,False
1695,5.7,114,False
1696,7.0,15612,False
1697,5.2,3517,False
1698,8.5,542,False
1699,8.2,3144,False
1700,7.4,972,False
1701,7.4,607,False
1702,6.7,189,False
1703,7.9,11,False
1704,7.9,703,False
1705,7.3,1546,False
1706,5.9,2261,False
1707,6.7,32,False
1708,7.0,436,False
1709,5.9,92,False
1710,5.6,914,False
1711,7.0,1597,False
1712,7.3,799,False
1713,6.4,2079,False
1714,4.7,40825,False
1715,4.5,3439,False
1716,7.7,26063,False
1717,8.3,54589,False
1718,5.7,604,False
1719,4.7,447,False
1720,7.6,2336,False
1721,7.2,240676,False
1722,5.5,430,False
1723,5.6,19,False
1724,6.5,4892,False
1725,3.7,100,False
1726,5.1,7102,False
1727,7.4,15237,False
1728,5.2,894,False
1729,3.8,135,False
1730,5.7,26725,False
1731,4.8,1363,False
1732,6.9,5642,False
1733,6.1,9537,False
1734,5.0,51,False
1735,6.4,22744,False
1736,4.3,261,False
1737,5.2,76,False
1738,5.6,86202,False
1739,7.6,2484,False
1740,5.5,15726,False
1741,5.7,2541,False
1742,7.4,94962,False
1743,8.7,1035670,False
1744,7.0,2245,False
1745,6.8,84221,False
1746,5.6,18307,False
1747,4.1,8,False
1748,7.2,81237,False
1749,5.8,107216,False
1750,7.4,524,False
1751,6.5,85,False
1752,8.1,726992,False
1753,4.4,5847,False
1754,4.9,712,False
1755,7.0,1899,False
1756,5.7,46,False
1757,3.5,36,False
1758,7.1,1126,False
1759,7.2,245087,False
1760,7.0,5561,False
1761,8.0,2701,False
1762,7.3,4756,False
1763,8.7,6049,False
1764,8.2,1884,False
1765,7.0,109519,False
1766,7.2,1835,False
1767,4.4,20,False
1768,5.8,4133,False
1769,6.7,3087,False
1770,5.7,366,False
1771,7.3,316,False
1772,6.6,149,False
1773,4.4,1527,False
1774,5.4,3827,False
1775,8.3,146,False
1776,6.2,689,False
1777,6.3,3416,False
1778,7.2,195,False
1779,6.2,308,False
1780,5.3,24757,False
1781,7.7,22167,False
1782,7.4,17402,False
1783,6.9,14482,False
1784,5.9,1731,False
1785,6.5,7564,False
1786,6.1,4263,False
1787,5.9,142,False
1788,7.1,127,False
1789,7.0,110,False
1790,7.6,1888,False
1791,6.4,1229,False
1792,8.1,50806,False
1793,6.3,125535,False
1794,6.6,120672,False
1795,2.2,211,False
1796,6.4,37,False
1797,4.4,6459,False
1798,7.2,366,False
1799,5.8,2726,False
1800,5.6,1783,False
1801,6.7,23950,False
1802,7.8,1003,False
1803,4.1,69,False
1804,7.1,11608,False
1805,5.2,4052,False
1806,5.3,15001,False
1807,7.9,3006,False
1808,8.3,10461,False
1809,6.6,1371,False
1810,9.1,2391,False
1811,6.2,630,False
1812,4.8,21,False
1813,5.7,3882,False
1814,7.5,15857,False
1815,6.6,160,False
1816,5.1,2470,False
1817,5.0,34403,False
1818,7.3,1587,False
1819,7.3,2823,False
1820,6.4,3680,False
1821,3.3,7202,False
1822,5.0,170,False
1823,6.7,87733,False
1824,6.4,742,False
1825,8.4,2215,False
1826,4.5,146,False
1827,6.6,131368,False
1828,7.1,183087,False
1829,8.0,782,False
1830,4.7,1744,False
1831,7.3,378,False
1832,8.3,6552,False
1833,6.8,13652,False
1834,6.2,2961,False
1835,5.3,2362,False
1836,4.2,453,False
1837,8.0,12,False
1838,6.6,899,False
1839,3.9,926,False
1840,6.7,221,False
1841,4.8,3595,False
1842,5.5,1722,False
1843,5.9,1140,False
1844,5.8,84251,False
1845,6.6,11,False
1846,7.9,4701,False
1847,6.3,359,False
1848,6.2,2654,False
1849,6.9,4467,False
1850,6.4,18221,False
1851,5.3,7527,False
1852,5.4,3474,False
1853,6.5,4118,False
1854,6.3,13296,False
1855,8.6,975,False
1856,6.5,1387,False
1857,7.0,2200,False
1858,6.2,51997,False
1859,6.0,475,False
1860,5.5,2490,False
1861,7.7,675,False
1862,4.2,259,False
1863,4.4,722,False
1864,5.4,4741,False
1865,7.6,207011,False
1866,5.8,12,False
1867,7.1,23,False
1868,6.8,308294,False
1869,4.7,3873,False
1870,7.3,844,False
1871,4.4,1810,False
1872,7.5,1910,False
1873,8.0,549135,False
1874,5.2,136,False
1875,6.8,981,False
1876,5.6,6682,False
1877,6.2,598,False
1878,4.6,1826,False
1879,6.8,2334,False
1880,5.1,4072,False
1881,8.0,1079,False
1882,4.7,2752,False
1883,4.2,715,False
1884,4.2,220,False
1885,8.4,225,False
1886,7.3,53,False
1887,5.9,624,False
1888,6.2,7770,False
1889,7.4,6344,False
1890,5.5,705,False
1891,7.2,61,False
1892,7.6,26745,False
1893,6.0,135,False
1894,6.7,31004,False
1895,1.7,8007,False
1896,6.5,27636,False
1897,2.8,1646,False
1898,7.8,797,False
1899,5.3,1538,False
1900,6.7,3278,False
1901,5.0,34,False
1902,6.5,3717,False
1903,6.5,6,False
1904,6.6,298120,False
1905,7.2,46,False
1906,6.6,180,False
1907,7.2,608,False
1908,7.1,1761,False
1909,5.6,33936,False
1910,7.4,11150,False
1911,6.1,47616,False
1912,6.1,12530,False
1913,4.9,2244,False
1914,5.1,10510,False
1915,6.1,10,False
1916,5.2,445,False
1917,7.9,74,False
1918,7.6,5,False
1919,7.4,10,False
1920,7.6,30593,False
1921,6.2,3648,False
1922,4.5,20,False
1923,5.3,1370,False
1924,7.1,5166,False
1925,4.3,439,False
1926,7.5,6385,False
1927,6.0,631,False
1928,5.1,715,False
1929,5.3,7011,False
1930,5.1,675,False
1931,6.1,2356,False
1932,5.9,680,False
1933,4.7,12268,False
1934,6.8,237391,False
1935,6.1,4388,False
1936,5.4,31971,False
1937,6.2,398,False
1938,4.8,462,False
1939,6.5,78674,False
1940,6.0,31,False
1941,4.2,1717,False
1942,5.9,15074,False
1943,8.7,2059,False
1944,5.3,851,False
1945,6.1,1833,False
1946,8.1,322,False
1947,7.2,73860,False
1948,3.4,3507,False
1949,4.6,316,False
1950,6.1,16250,False
1951,6.7,1980,False
1952,4.1,207,False
1953,6.7,77979,False
1954,6.0,2020,False
1955,5.4,21950,False
1956,6.3,59181,False
1957,5.5,1453,False
1958,5.6,73427,False
1959,4.4,2809,False
1960,7.9,3265,False
1961,3.0,850,False
1962,5.0,45494,False
1963,6.8,1187,False
1964,6.2,217437,False
1965,6.0,14546,False
1966,5.4,8716,False
1967,7.6,1174,False
1968,7.0,2365,False
1969,6.2,1811,False
1970,6.3,10793,False
1971,6.0,129,False
1972,7.8,308753,False
1973,7.0,10,False
1974,6.2,124,False
1975,7.4,29313,False
1976,5.2,40132,False
1977,6.8,2410,False
1978,7.5,307492,False
1979,7.0,11683,False
1980,7.2,43,False
1981,7.7,1211,False
1982,5.2,3938,False
1983,6.0,11492,False
1984,9.0,3543,False
1985,3.8,2266,False
1986,7.9,114344,False
1987,5.2,6393,False
1988,6.0,30,False
1989,7.0,5689,False
1990,8.1,66,False
1991,5.9,6118,False
1992,4.7,2275,False
1993,3.7,239,False
1994,6.6,106792,False
1995,7.4,11,False
1996,8.9,14,False
1997,8.4,10,False
1998,6.6,5,False
1999,7.3,38822,False
2000,7.8,535,False
2001,7.3,701,False
2002,8.1,2264,False
2003,5.5,2062,False
2004,3.4,375,False
2005,6.8,925,False
2006,7.5,3538,False
2007,5.2,613,False
2008,7.1,3176,False
2009,7.6,2482,False
2010,6.8,1537,False
2011,8.0,3784,False
2012,5.6,5114,False
2013,6.7,78021,False
2014,6.3,12734,False
2015,6.9,2026,False
2016,7.6,43109,False
2017,7.2,194,False
2018,4.6,13283,False
2019,4.4,1282,False
2020,3.4,940,False
2021,6.6,1665,False
2022,5.4,13855,False
2023,7.3,1587,False
2024,4.9,19624,False
2025,7.0,103,False
2026,5.6,7586,False
2027,7.6,27567,False
2028,7.7,5843,False
2029,6.0,772,False
2030,7.9,54854,False
2031,6.7,7004,False
2032,6.6,1292,False
2033,4.4,1805,False
2034,7.3,6102,False
2035,8.1,24,False
2036,7.8,20,False
2037,6.6,66145,False
2038,8.5,6,False
2039,5.2,15914,False
2040,6.2,63,False
2041,6.0,20910,False
2042,7.9,40946,False
2043,7.0,300,False
2044,7.1,534,False
2045,7.5,1530,False
2046,4.8,3346,False
2047,6.1,269,False
2048,5.8,34,False
2049,5.8,322,False
2050,7.9,8813,False
2051,7.7,1736,False
2052,6.0,22475,False
2053,6.6,116,False
2054,6.6,2588,False
2055,6.8,2332,False
2056,6.5,1374,False
2057,6.7,1855,False
2058,6.0,4260,False
2059,5.6,14013,False
2060,7.1,39,False
2061,7.6,22,False
2062,5.3,2630,False
2063,7.2,21,False
2064,5.1,26,False
2065,6.7,4121,False
2066,7.8,11065,False
2067,7.0,6,False
2068,7.6,567,False
2069,6.0,16371,False
2070,7.6,5,False
2071,7.2,17,False
2072,7.4,27,False
2073,5.8,12207,False
2074,5.6,155,False
2075,5.7,23,False
2076,5.2,117,False
2077,6.2,1947,False
2078,7.5,15,False
2079,6.1,3675,False
2080,6.2,42848,False
2081,5.4,47984,False
2082,7.8,9163,False
2083,7.1,74,False
2084,5.3,12004,False
2085,8.8,2097881,False
2086,8.3,15,False
2087,5.4,9,False
2088,5.5,149,False
2089,5.2,8572,False
2090,5.8,103,False
2091,8.7,20,False
2092,7.2,1537,False
2093,6.1,428619,False
2094,6.1,18,False
2095,8.2,698664,False
2096,8.4,892677,False
2097,7.6,453542,False
2098,4.9,947,False
2099,8.0,6635,False
2100,8.3,1287725,False
2101,6.6,450,False
2102,7.1,3090,False
2103,6.4,7729,False
2104,7.4,3207,False
2105,6.1,2474,False
2106,6.1,74135,False
2107,6.6,1103,False
2108,8.6,37,False
2109,8.5,340,False
2110,4.6,1280,False
2111,7.9,9441,False
2112,5.6,3183,False
2113,5.4,379,False
2114,5.6,129,False
2115,7.5,1032,False
2116,7.6,620,False
2117,6.8,281618,False
2118,6.9,129,False
2119,7.5,29405,False
2120,6.5,1041,False
2121,3.6,1115,False
2122,8.9,24,False
2123,5.9,492,False
2124,5.8,19464,False
2125,7.2,7645,False
2126,7.9,8,False
2127,6.8,11,False
2128,8.1,580241,False
2129,5.3,2208,False
2130,7.3,2358,False
2131,7.5,4928,False
2132,7.3,151429,False
2133,5.9,681,False
2134,7.6,82,False
2135,4.7,31616,False
2136,7.5,98777,False
2137,7.1,50204,False
2138,7.1,25643,False
2139,5.6,26,False
2140,8.0,85,False
2141,8.1,14,False
2142,5.9,45,False
2143,5.0,8936,False
2144,6.4,8375,False
2145,7.7,255,False
2146,6.0,3888,False
2147,4.8,150,False
2148,6.4,6710,False
2149,7.0,41,False
2150,6.4,234,False
2151,4.5,435,False
2152,6.2,85293,False
2153,6.6,149,False
2154,6.7,335,False
2155,5.9,21128,False
2156,7.6,2560,False
2157,6.5,6,False
2158,8.7,10839,False
2159,8.2,6644,False
2160,7.2,10506,False
2161,7.1,3799,False
2162,6.0,8022,False
2163,5.3,18905,False
2164,7.9,48182,False
2165,7.0,6272,False
2166,5.8,842,False
2167,6.9,1823,False
2168,5.9,702,False
2169,6.5,1041,False
2170,7.5,320242,False
2171,6.7,89,False
2172,3.5,2512,False
2173,5.5,126,False
2174,6.9,144,False
2175,6.5,9265,False
2176,3.6,794,False
2177,6.2,1228,False
2178,7.2,887,False
2179,5.5,1279,False
2180,6.7,449,False
2181,7.1,369,False
2182,8.5,2675,False
2183,7.1,1408,False
2184,4.8,23,False
2185,6.4,2363,False
2186,8.2,188,False
2187,5.7,2277,False
2188,6.7,655,False
2189,6.2,382,False
2190,6.8,149100,False
2191,5.5,59,False
2192,6.0,155,False
2193,5.4,953,False
2194,7.1,798,False
2195,8.0,3808,False
2196,6.8,937,False
2197,7.5,2144,False
2198,7.1,1313,False
2199,6.4,1161,False
2200,6.7,621,False
2201,7.5,2866,False
2202,5.9,365,False
2203,7.1,18619,False
2204,4.2,7382,False
2205,6.8,1403,False
2206,7.4,194,False
2207,5.9,1124,False
2208,7.5,110,False
2209,6.5,456,False
2210,6.5,385,False
2211,7.0,5310,False
2212,6.7,4477,False
2213,6.8,33166,False
2214,5.4,840,False
2215,7.1,99,False
2216,6.7,110,False
2217,5.7,351,False
2218,6.4,122,False
2219,7.2,1947,False
2220,7.1,2131,False
2221,7.8,2327,False
2222,7.8,3241,False
2223,7.6,1984,False
2224,7.8,4973,False
2225,7.2,2211,False
2226,7.4,3615,False
2227,6.9,1240,False
2228,7.8,1556,False
2229,7.2,3580,False
2230,7.3,1674,False
2231,6.0,31156,False
2232,6.6,232,False
2233,6.5,15669,False
2234,3.5,9550,False
2235,6.5,1235,False
2236,7.6,7,False
2237,7.9,33771,False
2238,7.4,429,False
2239,7.3,790,False
2240,5.3,383,False
2241,7.2,1167,False
2242,7.4,1853,False
2243,6.6,377,False
2244,7.6,30224,False
2245,7.2,753,False
2246,7.4,3777,False
2247,7.5,4060,False
2248,7.2,366,False
2249,7.4,1441,False
2250,6.6,256646,False
2251,5.8,8,False
2252,5.6,827,False
2253,3.5,2016,False
2254,7.5,3186,False
2255,8.0,6480,False
2256,8.3,5713,False
2257,8.0,7246,False
2258,6.3,1235,False
2259,6.7,31,False
2260,2.4,5120,False
2261,7.0,202,False
2262,5.9,5559,False
2263,8.1,12171,False
2264,6.5,156,False
2265,6.5,11419,False
2266,7.1,1327,False
2267,6.4,1146,False
2268,8.3,145,False
2269,6.1,3685,False
2270,7.1,19,False
2271,6.0,2123,False
2272,7.8,1253,False
2273,6.2,1231,False
2274,7.4,207,False
2275,6.0,5252,False
2276,3.7,9235,False
2277,4.3,2954,False
2278,7.0,109662,False
2279,8.5,292,False
2280,5.9,59,False
2281,5.2,45,False
2282,5.7,10285,False
2283,6.9,22241,False
2284,5.3,180298,False
2285,7.3,79,False
2286,6.7,3530,False
2287,7.2,4667,False
2288,6.2,107777,False
2289,7.5,328,False
2290,4.0,933,False
2291,8.0,614,False
2292,8.2,5,False
2293,6.9,2420,False
2294,1.6,75095,False
2295,7.8,1915,False
2296,6.7,544,False
2297,7.1,1963,False
2298,6.7,60085,False
2299,7.7,1454,False
2300,5.6,3726,False
2301,6.7,513,False
2302,7.1,24490,False
2303,5.9,54,False
2304,8.2,51,False
2305,4.6,4968,False
2306,3.4,988,False
2307,6.8,1387,False
2308,4.6,8,False
2309,6.7,797,False
2310,6.1,18501,False
2311,7.8,17341,False
2312,7.1,26816,False
2313,5.8,5,False
2314,8.1,58283,False
2315,7.1,4377,False
2316,2.8,401,False
2317,6.1,350,False
2318,7.9,64016,False
2319,6.9,1104,False
2320,5.8,949,False
2321,5.7,29,False
2322,7.3,173,False
2323,6.5,53,False
2324,6.4,242,False
2325,7.4,16526,False
2326,5.9,152,False
2327,4.5,104,False
2328,7.7,4776,False
2329,7.7,675,False
2330,7.7,23610,False
2331,7.6,2260,False
2332,6.8,8304,False
2333,6.2,1278,False
2334,7.1,10763,False
2335,7.7,419,False
2336,2.1,1209,False
2337,6.6,30,False
2338,6.4,79507,False
2339,5.3,1186,False
2340,6.7,1536,False
2341,7.0,1937,False
2342,7.0,480,False
2343,6.1,860,False
2344,5.5,578,False
2345,4.9,2808,False
2346,5.8,189,False
2347,3.7,7,False
2348,7.1,206,False
2349,8.6,1325,False
2350,7.1,2981,False
2351,5.7,2138,False
2352,8.0,3383,False
2353,6.1,474,False
2354,7.7,3888,False
2355,6.5,3816,False
2356,7.4,5795,False
2357,6.8,8584,False
2358,7.6,5223,False
2359,5.9,9000,False
2360,6.0,2661,False
2361,5.5,1198,False
2362,6.1,1310,False
2363,7.5,1015,False
2364,6.9,186,False
2365,5.6,45,False
2366,6.5,90,False
2367,6.4,7755,False
2368,7.6,1594,False
2369,4.4,1552,False
2370,7.8,25,False
2371,6.7,97,False
2372,4.9,10633,False
2373,6.8,12242,False
2374,6.8,279,False
2375,7.2,50,False
2376,6.1,19759,False
2377,4.8,5273,False
2378,5.6,285,False
2379,8.1,1012603,False
2380,8.0,691327,False
2381,5.7,13348,False
2382,6.4,383,False
2383,4.4,1480,False
2384,4.1,901,False
2385,7.1,46285,False
2386,6.9,44885,False
2387,8.6,828,False
2388,7.7,530,False
2389,7.9,1519,False
2390,4.3,425,False
2391,7.4,13862,False
2392,6.2,33879,False
2393,7.7,1290,False
2394,5.5,88139,False
2395,4.5,2406,False
2396,6.2,135047,False
2397,7.1,3267,False
2398,7.1,12251,False
2399,7.0,2999,False
2400,5.7,270,False
2401,4.4,3598,False
2402,7.7,1262,False
2403,7.0,797,False
2404,6.9,77678,False
2405,5.0,3050,False
2406,8.4,3483,False
2407,5.7,5627,False
2408,5.4,282,False
2409,5.2,5284,False
2410,6.3,3505,False
2411,6.6,67268,False
2412,8.3,5159,False
2413,4.4,254,False
2414,8.2,110159,False
2415,7.1,11718,False
2416,4.9,85449,False
2417,5.6,14,False
2418,5.9,737,False
2419,6.2,222313,False
2420,5.4,71,False
2421,8.0,220,False
2422,2.7,319,False
2423,7.4,778,False
2424,7.2,46463,False
2425,8.6,1488,False
2426,4.1,9,False
2427,7.2,7982,False
2428,5.4,1260,False
2429,5.1,999,False
2430,6.3,73,False
2431,5.5,1385,False
2432,4.2,839,False
2433,7.6,48499,False
2434,6.6,608,False
2435,7.0,225,False
2436,7.7,128602,False
2437,4.9,128,False
2438,7.1,1790,False
2439,5.2,9183,False
2440,5.7,4786,False
2441,7.2,1122,False
2442,6.1,6911,False
2443,5.9,1949,False
2444,6.1,3249,False
2445,1.9,4106,False
2446,6.6,109,False
2447,5.4,1987,False
2448,6.7,192,False
2449,4.4,442,False
2450,8.2,5817,False
2451,6.9,29065,False
2452,3.7,256,False
2453,6.8,529,False
2454,3.3,40,False
2455,7.4,11506,False
2456,7.2,1562,False
2457,5.8,250,False
2458,6.2,19,False
2459,8.0,4232,False
2460,6.6,83,False
2461,6.3,2014,False
2462,7.4,247716,False
2463,5.6,2463,False
2464,5.5,95277,False
2465,6.9,635,False
2466,5.9,27,False
2467,7.9,20990,False
2468,6.5,115,False
2469,7.2,290,False
2470,6.2,126,False
2471,3.5,906,False
2472,7.3,523,False
2473,6.7,185,False
2474,7.7,4067,False
2475,5.2,999,False
2476,4.6,293,False
2477,5.8,363,False
2478,6.2,40815,False
2479,6.6,47217,False
2480,7.2,355,False
2481,7.3,230067,False
2482,7.3,167768,False
2483,6.7,1503,False
2484,7.0,539,False
2485,6.1,186,False
2486,6.5,848,False
2487,6.5,96922,False
2488,5.9,2376,False
2489,6.8,20236,False
2490,5.9,26,False
2491,4.8,37,False
2492,7.2,109807,False
2493,3.1,37507,False
2494,7.4,5,False
2495,6.7,6,False
2496,4.4,7,False
2497,7.7,45,False
2498,6.9,161162,False
